,link,title,year,country,genre,rating,director
0,https://www.ivi.ru//watch/po-lyubvi,По любви,2025,Россия,Комедии,7.7,Борис Милованов
1,https://www.ivi.ru//watch/domovenok-kuzya,Домовёнок Кузя,2024,Россия,Комедии,8.2,Виктор Лакисов
2,https://www.ivi.ru//watch/postuchis-v-moyu-tver,Постучись в мою Тверь,2025,Россия,Комедии,7.9,Симон Багдасарян
3,https://www.ivi.ru//watch/bratya-2024,Братья,2024,Россия,Комедии,6.7,Марк Горобец
4,https://www.ivi.ru//watch/157373,Сдается дом со всеми неудобствами,2016,Россия,Комедии,6.7,Вера Сторожева
5,https://www.ivi.ru//watch/papu-mame-zaverni,Папу маме заверни,2024,Россия,Комедии,7.3,Иван Архипов
6,https://www.ivi.ru//watch/181435,Одноклассницы: Новый поворот,2017,Россия,Комедии,7.2,Дмитрий Суворов
7,https://www.ivi.ru//watch/519572,Праздники,2023,Россия,Комедии,8.0,Борис Дергачев
8,https://www.ivi.ru//watch/540613,Схватка,2024,Россия,Боевики,7.6,Дмитрий Клепацкий
9,https://www.ivi.ru//watch/151070,Проверка на любовь,2013,Россия,Мелодрамы,7.2,Игорь Войтулевич
10,https://www.ivi.ru//watch/krasotka,Красотка,2013,Россия,Мелодрамы,7.4,Дмитрий Петрунь
11,https://www.ivi.ru//watch/zyat,Зять,2024,Россия,Комедии,7.4,Анарио Мамедов
12,https://www.ivi.ru//watch/227695,Спасите Колю!,2021,Россия,Комедии,7.3,Дмитрий Губарев
13,https://www.ivi.ru//watch/ispyitanie-aulom,Испытание аулом,2023,Россия,Комедии,8.6,Ислам Сатыров
14,https://www.ivi.ru//watch/436114,Булки,2022,Россия,Комедии,7.3,Олег Асадулин
15,https://www.ivi.ru//watch/415769,Тень звезды,2020,Россия,Драмы,6.9,Дмитрий Губарев
16,https://www.ivi.ru//watch/470954,Любовники,2022,Россия,Комедии,7.3,Елена Хазанова
17,https://www.ivi.ru//watch/436466,Трое,2020,Россия,Драмы,6.6,Анна Меликян
18,https://www.ivi.ru//watch/400954,Красавец и чудовище,2014,Россия,Мелодрамы,7.7,Иван Криворучко
19,https://www.ivi.ru//watch/459158,Приказ «Уничтожить»,2019,Россия,Военные,7.3,Константин Статский
20,https://www.ivi.ru//watch/414380,"Мама, я женюсь!",2014,Россия,Мелодрамы,6.7,Петр Степин
21,https://www.ivi.ru//watch/133299,Ледокол,2016,Россия,Катастрофы,8.0,Николай Хомерики
22,https://www.ivi.ru//watch/487282,Моя ужасная сестра,2022,Россия,Комедии,7.9,Александр Галибин
23,https://www.ivi.ru//watch/207342,Любовницы,2019,Россия,Комедии,7.2,Елена Хазанова
24,https://www.ivi.ru//watch/467529,Умная Маша,2022,Россия,Комедии,7.3,Андрей Никифоров
25,https://www.ivi.ru//watch/433499,Артек. Большое путешествие,2022,Россия,Комедии,8.5,Карен Захаров
26,https://www.ivi.ru//watch/melodiya-na-dva-golosa,Мелодия на два голоса,2015,Россия,Мелодрамы,7.4,Сергей Мезенцев
27,https://www.ivi.ru//watch/t-34-televersiya,Т-34. Полная версия,2020,Россия,Военные,8.7,Алексей Сидоров
28,https://www.ivi.ru//watch/214951,Бабушка легкого поведения 2,2019,Россия,Комедии,7.9,Марюс Вайсберг
29,https://www.ivi.ru//watch/431605,Прабабушка легкого поведения,2021,Россия,Комедии,7.0,Марюс Вайсберг
30,https://www.ivi.ru//watch/508527,Я хочу! Я буду!,2023,Россия,Комедии,7.5,Павел Воронин
31,https://www.ivi.ru//watch/523161,Моя ужасная сестра 2,2023,Россия,Комедии,7.9,Александр Галибин
32,https://www.ivi.ru//watch/138664,Вечная сказка,2013,Россия,Мелодрамы,7.5,Станислав Либин
33,https://www.ivi.ru//watch/126975,Дорога на Берлин,2015,Россия,Военные,7.4,Сергей Попов
34,https://www.ivi.ru//watch/475772,Друг на продажу,2021,Россия,Комедии,7.6,Александр Данилов
35,https://www.ivi.ru//watch/operatsiya-holodno,Операция «Холодно»,2024,Россия,Комедии,4.7,Данил Иванов
36,https://www.ivi.ru//watch/odna-doma-velikolepnaya-pyaterka,Одна дома: Великолепная пятерка,2024,Россия,Комедии,8.1,Руслан Паушу
37,https://www.ivi.ru//watch/191279,Злая шутка,2016,Россия,Мелодрамы,7.1,Сергей Швыдкой
38,https://www.ivi.ru//watch/146639,Землетрясение,2016,Россия,Катастрофы,8.5,Сарик Андреасян
39,https://www.ivi.ru//watch/475179,Маруся фореva!,2020,Россия,Комедии,8.3,Александр Галибин
40,https://www.ivi.ru//watch/lyubov-zla,Любовь зла,2024,Россия,Комедии,7.8,Денис Гуляр
41,https://www.ivi.ru//watch/214284,Семь ужинов,2019,Россия,Комедии,7.5,Кирилл Плетнёв
42,https://www.ivi.ru//watch/279187,Дорогой папа,2019,Россия,Комедии,7.5,Михаил Расходников
43,https://www.ivi.ru//watch/poka-zhivu-lyublyu,"Пока живу, люблю",2013,Россия,Мелодрамы,7.5,Эдуард Пальмов
44,https://www.ivi.ru//watch/99866,Белое платье,2010,Россия,Мелодрамы,6.8,Андрей Селиванов
45,https://www.ivi.ru//watch/170872,Т-34,2019,Россия,Военные,8.5,Алексей Сидоров
46,https://www.ivi.ru//watch/522275,Пять процентов,2023,Россия,Комедии,6.0,Дмитрий Светозаров
47,https://www.ivi.ru//watch/471552,Семейный бюджет,2021,Россия,Комедии,7.3,Евгений Абызов
48,https://www.ivi.ru//watch/99868,Карусель,2010,Россия,Мелодрамы,8.1,Сергей Мезенцев
49,https://www.ivi.ru//watch/vstretimsya-vchera,Встретимся вчера,2024,Россия,Комедии,7.2,Александр Богуславский
50,https://www.ivi.ru//watch/520285,Случайные знакомые,2012,Россия,Мелодрамы,7.5,Вера Глаголева
51,https://www.ivi.ru//watch/462881,Проклятый чиновник,2021,Россия,Комедии,7.5,Сарик Андреасян
52,https://www.ivi.ru//watch/v-banyu,В баню!,2024,Россия,Комедии,7.2,Данил Иванов
53,https://www.ivi.ru//watch/138658,Время собирать,2014,Россия,Мелодрамы,7.3,Владимир Устюгов
54,https://www.ivi.ru//watch/odna-doma,Одна дома,2023,Россия,Комедии,8.1,Анарио Мамедов
55,https://www.ivi.ru//watch/513761,Новогодний шеф,2023,Россия,Комедии,8.3,Василий Ровенский
56,https://www.ivi.ru//watch/409370,"Гудбай, Америка",2020,Россия,Драмы,8.1,Сарик Андреасян
57,https://www.ivi.ru//watch/passazhiryi-2024,Пассажиры,2024,Россия,Боевики,7.1,Камиль Алиев
58,https://www.ivi.ru//watch/191429,За чужие грехи,2015,Россия,Мелодрамы,6.6,Сергей Борчуков
59,https://www.ivi.ru//watch/97808,О чем молчат девушки,2013,Россия,Комедии,6.9,Карен Оганесян
60,https://www.ivi.ru//watch/133408,Маша,2012,Россия,Мелодрамы,7.0,Алексей Праздников
61,https://www.ivi.ru//watch/191502,Однажды и навсегда,2013,Россия,Мелодрамы,6.6,Артем Насыбулин
62,https://www.ivi.ru//watch/145339,В плену обмана,2014,Россия,Мелодрамы,7.3,Сергей Краснов
63,https://www.ivi.ru//watch/493707,Легенды Орлёнка,2022,Россия,Фэнтези,8.2,Ольга Беляева
64,https://www.ivi.ru//watch/185849,Непрощенный,2018,Россия,Драмы,8.7,Сарик Андреасян
65,https://www.ivi.ru//watch/173997,Я худею,2018,Россия,Комедии,7.9,Алексей Нужный
66,https://www.ivi.ru//watch/187137,Невезучая,2017,Россия,Мелодрамы,6.9,Дмитрий Сорокин
67,https://www.ivi.ru//watch/191504,Осколки хрустальной туфельки,2015,Россия,Мелодрамы,5.9,Станислав Митин
68,https://www.ivi.ru//watch/bitva-pap,Битва пап,2024,Россия,Комедии,6.7,Иван Архипов
69,https://www.ivi.ru//watch/472990,Идеальная жена,2021,Россия,Комедии,4.7,Андрей Грачев
70,https://www.ivi.ru//watch/521801,На Рубле без рубля,2023,Россия,Комедии,7.2,Айсурат Шаманова
71,https://www.ivi.ru//watch/172245,Бабушка легкого поведения,2017,Россия,Комедии,7.5,Марюс Вайсберг
72,https://www.ivi.ru//watch/490737,Мой папа – вождь,2022,Россия,Комедии,7.3,Егор Кончаловский
73,https://www.ivi.ru//watch/193567,БУМЕРАНГ,2021,Россия,Комедии,7.5,Петр Буслов
74,https://www.ivi.ru//watch/titanik,Титаник,2012,Россия,Документальные,8.5,Анастасия Попова
75,https://www.ivi.ru//watch/vdovets,Вдовец,2014,Россия,Мелодрамы,7.0,Борис Рабей
76,https://www.ivi.ru//watch/107536,Белый тигр,2012,Россия,Военные,7.2,Карен Шахназаров
77,https://www.ivi.ru//watch/159998,Жена Штирлица,2012,Россия,Мелодрамы,7.5,Вадим Соколовский
78,https://www.ivi.ru//watch/46714,Свадьба по обмену,2011,Россия,Комедии,7.1,Дмитрий Грачев
79,https://www.ivi.ru//watch/221264,Понаехали,2019,Россия,Комедии,5.8,Султан Хажироко
80,https://www.ivi.ru//watch/192054,Не говорите мне о нём,2016,Россия,Мелодрамы,7.0,Станислав Назиров
81,https://www.ivi.ru//watch/498058,Волшебники,2022,Россия,Фэнтези,7.1,Ренат Давлетьяров
82,https://www.ivi.ru//watch/550635,Моё собачье дело,2024,Россия,Комедии,8.4,Александр Бабаев
83,https://www.ivi.ru//watch/314325,Робо,2019,Россия,Фантастика,8.1,Сарик Андреасян
84,https://www.ivi.ru//watch/127020,А зори здесь тихие...,2015,Россия,Драмы,8.2,Ренат Давлетьяров
85,https://www.ivi.ru//watch/212440,Миллиард,2019,Россия,Комедии,6.5,Роман Прыгунов
86,https://www.ivi.ru//watch/112154,Марш-бросок,2003,Россия,Боевики,7.7,Николай Стамбула
87,https://www.ivi.ru//watch/155013,Помню – не помню!,2016,Россия,Комедии,6.8,Василий Ровенский
88,https://www.ivi.ru//watch/415758,Смертельные иллюзии,2020,Россия,Триллеры,7.8,Олег Асадулин
89,https://www.ivi.ru//watch/471474,Вне зоны доступа,2021,Россия,Мелодрамы,7.7,Анна Курбатова
90,https://www.ivi.ru//watch/derevenschina,Деревенщина,2014,Россия,Мелодрамы,7.7,Владимир Устюгов
91,https://www.ivi.ru//watch/esli-tyi-ne-so-mnoj,Если ты не со мной,2014,Россия,Мелодрамы,7.6,Игорь Мужжухин
92,https://www.ivi.ru//watch/172384,Семь пар нечистых,2018,Россия,Боевики,7.6,Кирилл Белевич
93,https://www.ivi.ru//watch/drugaya-semya,Другая семья,2014,Россия,Мелодрамы,7.1,Александр Кананович
94,https://www.ivi.ru//watch/191078,Блестящей жизни лепесток,2017,Россия,Мелодрамы,7.0,Алексей Мясников
95,https://www.ivi.ru//watch/85466,Одуванчик,2011,Россия,Мелодрамы,6.9,Галина Кувивчак-Сахно
96,https://www.ivi.ru//watch/511276,Разбой,2023,Россия,Боевики,6.7,Азамат Исмаилов
97,https://www.ivi.ru//watch/150697,"Поверь, все будет хорошо...",2012,Россия,Мелодрамы,8.1,Максим Бриус
98,https://www.ivi.ru//watch/zaschitnaya-reaktsiya,Защитная реакция,2024,Россия,Детективы,6.6,Григорий Жихаревич
99,https://www.ivi.ru//watch/starshaya-zhena,Старшая жена,2016,Россия,Мелодрамы,7.6,Артем Насыбулин
100,https://www.ivi.ru//watch/sestrichki,Сестрички,2021,Россия,Комедии,7.5,Валерия Ивановская
101,https://www.ivi.ru//watch/zagadka-bryusa-bedlama,Загадка Брюса Бедлама,2024,Россия,Детективы,7.4,Наталья Углицких
102,https://www.ivi.ru//watch/55140,Квартирантка,2008,Россия,Комедии,6.9,Анна Фенченко
103,https://www.ivi.ru//watch/99838,Как же быть сердцу,2008,Россия,Мелодрамы,6.8,Андрей Селиванов
104,https://www.ivi.ru//watch/191425,Во имя любви,2015,Россия,Мелодрамы,7.5,Андрей Селиванов
105,https://www.ivi.ru//watch/193742,Один вдох,2020,Россия,Спорт,8.4,Елена Хазанова
106,https://www.ivi.ru//watch/184430,Яна+Янко,2017,Россия,Комедии,8.1,Наталья Меркулова
107,https://www.ivi.ru//watch/192109,Не уходи,2012,Россия,Мелодрамы,7.2,Алексей Карелин
108,https://www.ivi.ru//watch/191340,Жизнь без Веры,2016,Россия,Мелодрамы,6.8,Александр Хван
109,https://www.ivi.ru//watch/492958,Календарь ма(й)я,2022,Россия,Приключения,8.1,Виктория Фанасютина
110,https://www.ivi.ru//watch/192111,Отец поневоле,2014,Россия,Мелодрамы,7.6,Фуад Шабанов
111,https://www.ivi.ru//watch/99847,Золотые небеса,2011,Россия,Мелодрамы,7.1,Юлия Краснова
112,https://www.ivi.ru//watch/424021,Новая жизнь,2020,Россия,Комедии,6.5,Мария Ефремова
113,https://www.ivi.ru//watch/133405,Москва – Лопушки,2014,Россия,Мелодрамы,7.2,Юрий Морозов
114,https://www.ivi.ru//watch/176658,Жги!,2017,Россия,Драмы,7.4,Кирилл Плетнёв
115,https://www.ivi.ru//watch/121548,Выпускной,2014,Россия,Комедии,7.1,Всеволод Бродский
116,https://www.ivi.ru//watch/112333,Вий,2014,Россия,Фэнтези,7.3,Олег Степченко
117,https://www.ivi.ru//watch/191278,Возраст любви,2016,Россия,Мелодрамы,6.7,Андрей Селиванов
118,https://www.ivi.ru//watch/170520,Временные трудности,2018,Россия,Драмы,8.5,Михаил Расходников
119,https://www.ivi.ru//watch/85485,Лера,2007,Россия,Мелодрамы,7.9,Татьяна Догилева
120,https://www.ivi.ru//watch/93005,Не в парнях счастье,2014,Россия,Мелодрамы,7.6,Кира Ангелина
121,https://www.ivi.ru//watch/98403,Метро,2012,Россия,Триллеры,8.2,Антон Мегердичев
122,https://www.ivi.ru//watch/170984,Про любовь. Только для взрослых,2017,Россия,Комедии,7.2,Нигина Сайфуллаева
123,https://www.ivi.ru//watch/224249,Ищу попутчика,2014,Россия,Мелодрамы,7.0,Денис Елеонский
124,https://www.ivi.ru//watch/191427,Семейное счастье,2013,Россия,Мелодрамы,7.2,Виктория Держицкая
125,https://www.ivi.ru//watch/otpechatok-lyubvi,Отпечаток любви,2013,Россия,Мелодрамы,7.2,Вадим Арапов
126,https://www.ivi.ru//watch/224250,Любовь из пробирки,2013,Россия,Мелодрамы,7.4,Илья Хотиненко
127,https://www.ivi.ru//watch/vera-2024,Вера,2024,Россия,Драмы,6.8,Ира Волкова
128,https://www.ivi.ru//watch/101639,Волкодав,2006,Россия,Боевики,7.2,Николай Лебедев
129,https://www.ivi.ru//watch/50668,Мужчина для жизни,2008,Россия,Комедии,7.1,Галина Кувивчак-Сахно
130,https://www.ivi.ru//watch/189148,Ночная смена,2018,Россия,Комедии,7.6,Марюс Вайсберг
131,https://www.ivi.ru//watch/144750,Монах и бес,2016,Россия,Комедии,7.7,Николай Досталь
132,https://www.ivi.ru//watch/149186,Дом для двоих,2009,Россия,Мелодрамы,6.5,Сергей Алешечкин
133,https://www.ivi.ru//watch/duel-korolev,Дуэль королев,2022,Россия,Детективы,6.8,Мария Маханько
134,https://www.ivi.ru//watch/138478,Заезжий молодец,2014,Россия,Мелодрамы,7.8,Кира Ангелина
135,https://www.ivi.ru//watch/103401,Марафон,2013,Россия,Комедии,7.0,Карен Оганесян
136,https://www.ivi.ru//watch/53033,Звезда,2002,Россия,Боевики,7.8,Николай Лебедев
137,https://www.ivi.ru//watch/133406,Золотая невеста,2014,Россия,Комедии,6.7,Роман Барабаш
138,https://www.ivi.ru//watch/kuda-uhodyat-dozhdi,Куда уходят дожди,2016,Россия,Мелодрамы,7.1,Алексей Карелин
139,https://www.ivi.ru//watch/vernost,Верность,2017,Россия,Мелодрамы,7.1,Кира Ангелина
140,https://www.ivi.ru//watch/85491,Другое лицо,2008,Россия,Мелодрамы,6.0,Игорь Штернберг
141,https://www.ivi.ru//watch/159997,Как же быть сердцу 2,2010,Россия,Мелодрамы,8.0,Андрей Селиванов
142,https://www.ivi.ru//watch/zagadka-sangaku,Загадка Сангаку,2024,Россия,Детективы,7.3,Алёна Райнер
143,https://www.ivi.ru//watch/459832,Решала: Брат,2022,Россия,Драмы,6.8,Александр Амиров
144,https://www.ivi.ru//watch/zhenih,Жених,2011,Россия,Мелодрамы,6.5,Станислав Мареев
145,https://www.ivi.ru//watch/414331,Решала. Нулевые,2019,Россия,Криминал,7.6,Жаргал Бадмацыренов
146,https://www.ivi.ru//watch/208079,Папы,2022,Россия,Комедии,8.3,Анна Матисон
147,https://www.ivi.ru//watch/85467,Мама напрокат,2010,Россия,Комедии,7.3,Николай Михайлов
148,https://www.ivi.ru//watch/lyubimyie-zhenschinyi-kazanovyi,Любимые женщины Казановы,2014,Россия,Мелодрамы,7.9,Сергей Быстрицкий
149,https://www.ivi.ru//watch/442296,Шугалей 2,2020,Россия,Боевики,7.9,Максим Бриус
150,https://www.ivi.ru//watch/zhenschina_zima,Женщина-зима,2009,Россия,Мелодрамы,7.5,Сергей Комаров
151,https://www.ivi.ru//watch/498046,Девушка на миллион,2022,Россия,Комедии,5.3,Мария Ефремова
152,https://www.ivi.ru//watch/tetya-tanya,Тетя Таня,2022,Россия,Детективы,6.8,Павел Иванов
153,https://www.ivi.ru//watch/180852,Дедушка,2016,Россия,Мелодрамы,8.0,Игорь Москвитин
154,https://www.ivi.ru//watch/450994,Дважды два,2021,Россия,Мелодрамы,5.2,Виталий Манюков
155,https://www.ivi.ru//watch/193398,Решение о ликвидации,2018,Россия,Боевики,7.5,Александр Аравин
156,https://www.ivi.ru//watch/prosche-parenoj-repyi,Проще пареной репы,2016,Россия,Мелодрамы,7.3,Иван Криворучко
157,https://www.ivi.ru//watch/istselenie-2015,Исцеление (2013),2015,Россия,Мелодрамы,7.4,Роман Просвирнин
158,https://www.ivi.ru//watch/132373,Единичка,2015,Россия,Военные,8.0,Кирилл Белевич
159,https://www.ivi.ru//watch/198341,Особенности национальной охоты в зимний период,2000,Россия,Комедии,7.9,Александр Рогожкин
160,https://www.ivi.ru//watch/498820,Тыгын Дархан,2020,Россия,Драмы,6.6,Никита Аржаков
161,https://www.ivi.ru//watch/415622,Ржев,2019,Россия,Военные,8.1,Игорь Копылов
162,https://www.ivi.ru//watch/nezabudki,Незабудки,2013,Россия,Мелодрамы,7.6,Юрий Павлов
163,https://www.ivi.ru//watch/235587,Нефутбол,2021,Россия,Комедии,7.8,Максим Свешников
164,https://www.ivi.ru//watch/495827,Жанна,2022,Россия,Драмы,7.4,Константин Статский
165,https://www.ivi.ru//watch/2533,"Здравствуйте, мы ваша крыша!",2005,Россия,Комедии,6.4,Виталий Мухаметзянов
166,https://www.ivi.ru//watch/domrabotnitsa-2015,Домработница (2015),2015,Россия,Мелодрамы,7.2,Юсуп Разыков
167,https://www.ivi.ru//watch/2749,Побег,2005,Россия,Триллеры,8.2,Егор Кончаловский
168,https://www.ivi.ru//watch/dom-spyaschih-krasavits,Дом спящих красавиц,2014,Россия,Мелодрамы,7.7,Сергей Комаров
169,https://www.ivi.ru//watch/dochki-materi,Дочки-матери,2009,Россия,Мелодрамы,7.0,Андрей Селиванов
170,https://www.ivi.ru//watch/vasilki,Васильки,2013,Россия,Мелодрамы,7.4,Игорь Мужжухин
171,https://www.ivi.ru//watch/504204,Беспринципные в деревне,2023,Россия,Комедии,7.2,Роман Прыгунов
172,https://www.ivi.ru//watch/498153,Сквозь время,2023,Россия,Фантастика,6.8,Александр Богуславский
173,https://www.ivi.ru//watch/532237,Как я встретил её маму,2024,Россия,Комедии,7.1,Егор Сальников
174,https://www.ivi.ru//watch/138665,Везучая,2013,Россия,Мелодрамы,7.3,Роман Просвирнин
175,https://www.ivi.ru//watch/504193,Лёгкое знакомство,2023,Россия,Мелодрамы,6.2,Александр Крестников
176,https://www.ivi.ru//watch/517192,Квест,2023,Россия,Приключения,6.3,Иван Архипов
177,https://www.ivi.ru//watch/11191,Снежный человек,2009,Россия,Комедии,6.9,Константин Чармадов
178,https://www.ivi.ru//watch/lyubka,Любка,2009,Россия,Мелодрамы,8.2,Станислав Митин
179,https://www.ivi.ru//watch/mest-2023,Месть,2023,Киргизия,Криминал,6.9,Эрмек Талайбеков
180,https://www.ivi.ru//watch/medovaya-lyubov,Медовая любовь,2011,Россия,Мелодрамы,7.3,Александр Итыгилов мл.
181,https://www.ivi.ru//watch/70021,Никогда не забуду тебя!,2008,Россия,Мелодрамы,7.1,Сайдо Курбанов
182,https://www.ivi.ru//watch/zaberi-menya-k-sebe,Забери меня к себе,2024,Россия,Мелодрамы,7.1,Евгений Сологалов
183,https://www.ivi.ru//watch/528414,Дорога к дому,2023,Россия,Драмы,8.1,Иван Шерстников
184,https://www.ivi.ru//watch/zagadka-pifagora-3,Загадка Пифагора,2022,Россия,Детективы,7.3,Мария Маханько
185,https://www.ivi.ru//watch/446435,Разговорник,2020,Россия,Фильмы-спектакли,7.9,Сергей Сенцов
186,https://www.ivi.ru//watch/klubnichnyij-raj,Клубничный рай,2012,Россия,Мелодрамы,6.8,Сергей Гиргель
187,https://www.ivi.ru//watch/zavtrak-v-postel,Завтрак в постель,2017,Россия,Мелодрамы,7.8,Сергей Краснов
188,https://www.ivi.ru//watch/gatchina-molchanie-silvii,Гатчина. Молчание Сильвии,2024,Россия,Документальные,8.6,Максим Беспалый
189,https://www.ivi.ru//watch/91834,Отпуск летом,2014,Россия,Мелодрамы,7.6,Артем Насыбулин
190,https://www.ivi.ru//watch/2487,Непобедимый,2007,Россия,Боевики,6.9,Олег Погодин
191,https://www.ivi.ru//watch/138654,Два мгновения любви,2013,Россия,Мелодрамы,7.7,Валерий Девятилов
192,https://www.ivi.ru//watch/424909,Шугалей,2020,Россия,Боевики,7.3,Денис Нейманд
193,https://www.ivi.ru//watch/zagadka-evklida,Загадка Евклида,2023,Россия,Детективы,7.2,Мария Маханько
194,https://www.ivi.ru//watch/2475,Мираж,2007,Россия,Боевики,6.3,Тигран Кеосаян
195,https://www.ivi.ru//watch/vishenka-na-torte,Вишенка на торте,2024,Россия,Мелодрамы,7.1,Евгений Сологалов
196,https://www.ivi.ru//watch/11146,Про бизнесмена Фому,1993,Россия,Комедии,7.4,Валерий Чиков
197,https://www.ivi.ru//watch/491606,Ёлки 9,2022,Россия,Комедии,7.2,Александра Лупашко
198,https://www.ivi.ru//watch/222637,Королева,2020,Россия,Комедии,6.3,Таисия Игуменцева
199,https://www.ivi.ru//watch/2645,Бой с тенью,2005,Россия,Боевики,8.1,Алексей Сидоров
200,https://www.ivi.ru//watch/114935,Ворошиловский стрелок,1999,Россия,Драмы,8.6,Станислав Говорухин
201,https://www.ivi.ru//watch/ohota-na-russkogo-geniya,Охота на русского гения,2024,Россия,Драмы,5.6,Мария Ефремова
202,https://www.ivi.ru//watch/126658,Дурак,2014,Россия,Драмы,7.5,Юрий Быков
203,https://www.ivi.ru//watch/90509,Сюрприз для любимого,2014,Россия,Мелодрамы,6.8,Андрей Селиванов
204,https://www.ivi.ru//watch/odna-noch,Одна ночь,2024,Россия,Мелодрамы,6.9,Наталия Микрюкова
205,https://www.ivi.ru//watch/115621,Восьмерка,2013,Россия,Боевики,6.1,Алексей Учитель
206,https://www.ivi.ru//watch/103314,Тёмный мир: Равновесие,2013,Россия,Фэнтези,7.6,Олег Асадулин
207,https://www.ivi.ru//watch/498372,Я на перемотке!,2022,Россия,Комедии,8.4,Никита Владимиров
208,https://www.ivi.ru//watch/90642,Срочно! Ищу мужа,2011,Россия,Мелодрамы,7.4,Алина Чеботарева
209,https://www.ivi.ru//watch/192114,Полцарства за любовь,2014,Россия,Мелодрамы,7.4,Александр Хван
210,https://www.ivi.ru//watch/pamyat-serdtsa,Память сердца,2014,Россия,Мелодрамы,5.9,Артем Насыбулин
211,https://www.ivi.ru//watch/192131,Третья попытка,2013,Россия,Мелодрамы,7.1,Игорь Мужжухин
212,https://www.ivi.ru//watch/133404,Оазис любви,2012,Россия,Мелодрамы,7.8,Артем Насыбулин
213,https://www.ivi.ru//watch/talisman,Талисман,2021,Россия,Комедии,6.7,Анарио Мамедов
214,https://www.ivi.ru//watch/2627,Бой с тенью 2: Реванш,2007,Россия,Боевики,7.9,Антон Мегердичев
215,https://www.ivi.ru//watch/73016,Бой с тенью 3D: Последний раунд,2011,Россия,Боевики,8.4,Алексей Сидоров
216,https://www.ivi.ru//watch/171726,Невеста,2017,Россия,Ужасы,5.5,Святослав Подгаевский
217,https://www.ivi.ru//watch/490117,Весури,2019,Россия,Драмы,7.2,Александр Якимчук
218,https://www.ivi.ru//watch/92841,Матч,2012,Россия,Драмы,7.4,Андрей Малюков
219,https://www.ivi.ru//watch/184118,Фото на недобрую память,2016,Россия,Мелодрамы,7.2,Алина Чеботарева
220,https://www.ivi.ru//watch/216755,"Гуляй, Вася! Свидание на Бали",2021,Россия,Комедии,7.0,Роман Каримов
221,https://www.ivi.ru//watch/488068,Тайный Санта,2022,Россия,Комедии,7.7,Александр Бабаев
222,https://www.ivi.ru//watch/114412,Тётушки,2013,Россия,Комедии,7.2,Александр Кананович
223,https://www.ivi.ru//watch/441927,LOVE,2021,Россия,Комедии,6.9,Игорь Твердохлебов
224,https://www.ivi.ru//watch/486671,Ласточки Христовы,2022,Россия,Документальные,9.2,Юлия Бочарова
225,https://www.ivi.ru//watch/ne-togo-polya-yagoda,Не того поля ягода,2016,Россия,Мелодрамы,6.9,Александр Высоковский
226,https://www.ivi.ru//watch/191284,Поцелуев мост,2016,Россия,Мелодрамы,7.5,Андрей Красавин
227,https://www.ivi.ru//watch/447548,Самый Новый год!,2020,Россия,Комедии,7.8,Антонина Руже
228,https://www.ivi.ru//watch/znaharka,Знахарка,2012,Россия,Мелодрамы,7.3,Владимир Тумаев
229,https://www.ivi.ru//watch/208077,Фото на память,2018,Россия,Ужасы,5.3,Антон Зенкович
230,https://www.ivi.ru//watch/2664,Невыполнимое задание,2003,Россия,Военные,6.5,Олег Погодин
231,https://www.ivi.ru//watch/191281,Опять замуж,2016,Россия,Мелодрамы,7.4,Александр Грабарь
232,https://www.ivi.ru//watch/192711,Неадекватные люди 2,2020,Россия,Мелодрамы,7.8,Роман Каримов
233,https://www.ivi.ru//watch/182185,Роза прощальных ветров,2012,Россия,Мелодрамы,7.0,Дмитрий Сорокин
234,https://www.ivi.ru//watch/109140,Глухарь в кино,2010,Россия,Комедии,7.6,Владимир Виноградов
235,https://www.ivi.ru//watch/bitva-za-rodinu,Битва за Родину,2024,Казахстан,Военные,6.6,Талгат Теменов
236,https://www.ivi.ru//watch/esli-on-menya-uznaet,Если он меня узнает,2024,Россия,Мелодрамы,7.0,Александр Грабарь
237,https://www.ivi.ru//watch/lyubov-i-nemnozhko-plombira,Любовь и немножко пломбира,2019,Россия,Мелодрамы,7.1,Владимир Янковский
238,https://www.ivi.ru//watch/rusalka,Русалка,2012,Россия,Мелодрамы,7.0,Вадим Арапов
239,https://www.ivi.ru//watch/192132,Ты будешь моей,2013,Россия,Мелодрамы,6.6,Анатолий Матешко
240,https://www.ivi.ru//watch/473879,Лунатики,2023,Россия,Драмы,7.2,Юрий Мороз
241,https://www.ivi.ru//watch/112311,Страна хороших деточек,2013,Россия,Для детей,7.9,Ольга Каптур
242,https://www.ivi.ru//watch/191428,Жена по совместительству,2015,Россия,Мелодрамы,7.4,Андрей Записов
243,https://www.ivi.ru//watch/185663,"Ну, здравствуй, Оксана Соколова!",2018,Россия,Комедии,7.5,Кирилл Васильев
244,https://www.ivi.ru//watch/55203,Приходи на меня посмотреть,2000,Россия,Мелодрамы,8.6,Михаил Агранович
245,https://www.ivi.ru//watch/520270,Рассмеши меня,2023,Россия,Комедии,4.1,Роман Клименко
246,https://www.ivi.ru//watch/66171,Пять невест,2011,Россия,Комедии,8.2,Карен Оганесян
247,https://www.ivi.ru//watch/488992,Родители строгого режима,2022,Россия,Комедии,7.2,Никита Владимиров
248,https://www.ivi.ru//watch/2473,Стритрейсеры,2008,Россия,Боевики,7.2,Олег Фесенко
