,id,name,rating_kp,rating_imdb,votes_kp,votes_imdb,year,genre,director,director_id,countries
32,669968,Оружие,5.601,0.0,2205,0,2011,криминал,Александр Рогожкин,39440,Россия
33,696054,Зимний круиз,5.602,0.0,381,0,2012,"криминал, приключения",Игорь Нурисламов,2212681,Россия
34,591966,История русского кино от Сергея Сельянова,5.645,6.2,250,14,1995,"документальный, история",Сергей Сельянов,39446,"Россия, Великобритания"
35,567148,Дорогие дети,5.604,0.0,141,0,2008,комедия,"Александр Даруга, Александр Богданенко","1642788, 1642790",Россия
36,838286,Модель счастливой жизни,5.806,0.0,1840,0,2014,мелодрама,Валерий Рожнов,608146,Россия
37,766192,Коммунальный детектив,5.681,0.0,926,0,2013,детектив,Ольга Музалева,1646278,Россия
38,695452,Любовь по расписанию,5.615,0.0,560,0,2012,мелодрама,Сергей Мезенцев,970751,Россия
39,428818,Кризис Веры,5.613,0.0,408,0,2007,мелодрама,Ксана Харламова,1600685,"Россия, Украина"
40,1118112,Первый парень на деревне,5.681,0.0,23963,0,2017,комедия,Николай Каптан,1597084,Россия
41,734490,Последняя жертва,5.644,0.0,575,0,2012,мелодрама,Фуад Шабанов,1937191,Россия
42,453253,"Любовь, как мотив",5.639,0.0,1573,0,2008,"мелодрама, криминал",Дмитрий Константинов,700809,Россия
43,751631,Родной человек,5.67,0.0,804,0,2013,мелодрама,Игорь Штернберг,318134,Россия
44,436226,Роковое сходство,5.633,0.0,400,0,2008,"драма, криминал",Кирилл Капица,1211639,Россия
45,840197,Напрасная жертва,5.672,0.0,760,0,2014,драма,Владимир Янощук,1752628,Россия
46,520880,Дот,5.642,4.8,1132,18,2009,военный,Анатолий Матешко,74701,"Россия, Украина"
47,427105,Дочка,5.639,0.0,880,0,2008,мелодрама,Максим Мокрушев,1813736,Россия
48,824969,Муж счастливой женщины,5.688,0.0,383,0,2013,мелодрама,"Артем Марков, Владимир Кильбург","2932635, 231572",Россия
49,962361,Соучастники,5.686,5.3,995,10,2015,"криминал, мелодрама",Роман Просвирнин,1615475,Россия
50,280171,Вакцина,5.679,4.4,398,16,2007,детектив,Алёна Званцова,700810,Россия
51,1273328,Любовь не по правилам,5.753,0.0,846,0,2019,мелодрама,Евгений Звездаков,265958,Россия
52,453082,"Дорога, ведущая к счастью",5.66,0.0,623,0,2008,мелодрама,Михаил Туманишвили,269768,Россия
53,431209,Лабиринты любви,5.665,0.0,765,0,2007,мелодрама,Сайдо Курбанов,277356,Россия
54,654835,Поцелуй в голову,5.661,0.0,835,0,2012,"мелодрама, криминал",Георгий Гаврилов,700824,Россия
55,405655,Зачем тебе алиби?,5.643,4.0,708,29,2003,"драма, криминал",Рауф Кубаев,703696,Россия
56,839510,Время собирать,5.651,0.0,1439,0,2014,мелодрама,Владимир Устюгов,1557538,Россия
57,455514,Малахольная,5.651,4.5,810,18,2009,мелодрама,Владимир Дмитриевский,266157,Россия
58,592364,Понаехали тут,5.685,0.0,875,0,2011,мелодрама,Юрий Павлов,101945,Россия
59,699666,Русалка,5.65,0.0,1493,0,2012,мелодрама,Вадим Арапов,1801252,Россия
60,1173486,Эксперт,5.71,6.7,1425,19,2018,"мелодрама, криминал",Владимир Фатьянов,1523338,Россия
61,427023,Адам и превращения Евы,5.653,0.0,314,0,2004,комедия,Георгий Юнгвальд-Хилькевич,277008,Россия
62,1291174,Игрушка,5.612,0.0,1175,0,2019,триллер,Карен Захаров,1557058,Россия
63,619995,Ельцин. Три дня в августе,5.708,5.4,1739,32,2011,"драма, история",Александр Мохов,245620,Россия
64,439784,Телохранительница,5.638,0.0,398,0,2008,"мелодрама, детектив",Усман Сапаров,295008,Россия
65,409061,Долгожданная любовь,5.672,0.0,1018,0,2008,мелодрама,Сергей Артимович,1454793,Россия
66,652090,Родственник,5.69,0.0,710,0,2011,"драма, криминал",Антон Борматов,1620682,Россия
67,1316578,Нет жизни без тебя,5.723,0.0,548,0,2019,мелодрама,Елена Яковлева,4528694,Россия
68,586661,100 тысяч,5.68,6.9,209,17,2011,комедия,Михаил Дубилет,1845370,Россия
69,1178209,Верить и ждать,5.683,0.0,394,0,2018,мелодрама,Валерий Ибрагимов,1461019,Россия
70,942677,Чужое лицо,5.699,0.0,831,0,2013,мелодрама,Алексей Карелин,910853,"Россия, Беларусь"
71,278850,Парадиз,5.688,0.0,555,0,2005,боевик,Рудольф Фрунтов,224445,Россия
72,1224091,Женщина с прошлым,5.81,0.0,781,0,2018,мелодрама,Рауф Кубаев,703696,Россия
73,1252560,Отставник. Спасти врага,5.857,0.0,926,0,2019,боевик,Андрей Щербинин,1629060,Россия
74,426312,Лера,5.727,0.0,841,0,2007,мелодрама,Татьяна Догилева,25254,Россия
75,893371,Танго мотылька,5.708,0.0,634,0,2013,мелодрама,Игорь Мужжухин,245797,Россия
76,996290,Последний лепесток,5.791,0.0,911,0,2016,мелодрама,Валерий Девятилов,1641014,Россия
77,775506,Проверка на любовь,5.702,0.0,1687,0,2013,мелодрама,Игорь Войтулевич,2276419,Россия
78,485259,Шпильки 2,5.713,0.0,360,0,2009,криминал,Максим Бриус,1691716,Россия
79,1043989,Портрет женщины в красном,5.691,0.0,1401,0,2016,мелодрама,Станислав Дремов,1649296,Россия
80,464896,Старая подруга,5.729,0.0,126,0,2006,комедия,Александр Копейкин,238766,Россия
81,417844,Месть: Обратная сторона любви,5.713,5.6,425,18,2007,"триллер, драма",Дмитрий Онищенко,1617279,Россия
82,507221,Обитель,5.709,0.0,439,0,2010,"драма, криминал",Алёна Райнер,1620650,Россия
83,1112987,Обратная сторона любви,5.627,0.0,830,0,2017,мелодрама,Сергей Борчуков,1078942,Россия
84,1112778,Третий должен уйти,5.794,0.0,1895,0,2018,мелодрама,Максим Кубринский,1334557,Россия
85,891353,Если любишь — прости,5.718,7.7,1407,20,2013,мелодрама,Ольга Доброва-Куликова,1602508,Россия
86,571077,Мамочки,5.727,5.2,670,17,2010,комедия,Дарья Полторацкая,1637071,Россия
87,1047934,Заклятые подруги,5.762,0.0,3593,0,2017,мелодрама,Андрей Селиванов,1614468,Россия
88,567059,Седьмая жертва,5.755,5.7,495,13,2010,"мелодрама, криминал",Марк Горобец,1818628,Россия
89,412130,А Вы ему кто?,5.736,0.0,349,0,2006,мелодрама,Игорь Штернберг,318134,Россия
90,932563,Во веки вечные,5.661,0.0,694,0,2015,"триллер, драма",Владимир Чубриков,693546,Россия
91,893524,Своя земля,5.736,0.0,321,0,2015,документальный,Никита Михалков,101749,Россия
92,802392,Соседи по разводу,5.734,0.0,577,0,2013,комедия,Михаил Херсонский,2990426,Россия
93,1189792,Под дождем не видно слез,5.831,0.0,1084,0,2017,мелодрама,Глеб Якубовский,3488519,Россия
94,436173,Союз без секса,5.742,0.0,188,0,2006,"драма, мелодрама",Ольга Музалева,1646278,Россия
